sku_identificador,idProductoDelCompetidor,idPregunta,Vendedor,estado,texto,fechaCreacion,respuesta
"RIN-126","MLM1892945879","13116807189","UNICORMOTO","ANSWERED","Hola es compatible con screamer 300 2024","2024-07-25T09:11:23.946-04:00","Por el momento no tenemos un aro que indique compatibilidad con ese modelo, pero puede hacer el intento de compra, para ver si le queda. En caso de que no le ajuste, puede iniciar su devolución sin problema. ¡Estoy a su disposición para cualquier otra pregunta que tenga!"
"RIN-126","MLM1892945879","13048375086","UNICORMOTO","ANSWERED","Ya vienen alineados?","2024-05-06T23:35:14.529-04:00","Buen dia, si, llegan listos para usarse."
"RIN-126","MLM1892945879","13035588868","UNICORMOTO","ANSWERED","Precio de los aros de una screamer 250 y rines completos","2024-04-21T21:09:52.147-04:00","Por el momento no tenemos un aro que indique compatibilidad con ese modelo, pero puede hacer el intento de compra, para ver si le queda, en caso de que no le ajuste, puede iniciar su devolución sin problema."
"RIN-127","MLM2548385810","13129558422","EDDY","UNANSWERED","Si es compatible con la moto 200?","2024-08-08T20:47:40.948-04:00","No respondida"
"RIN-127","MLM2081772081","13147987821","MRCOBRAMX","ANSWERED","Buenos días tendrás el rin delantero 2,15 x 18 para la thunderstar 300 cc","2024-09-01T12:18:20.039-04:00","Buen dia, soy Luis y estare atendiendo todas sus consultas. De momento no lo manejamos. Mil disculpas..."
"RIN-127","MLM2081772081","13124671476","MRCOBRAMX","ANSWERED","Buenos días, tendrás el disco para este mismo Rin y habria posibilidad de que me lo envíen ya armado para solo poner la llanta","2024-08-03T10:53:35.363-04:00","Buen día, le atiende Luis. De momento no contamos con el disco de freno a la venta. Lo sentimos amigo. El rin si está disponible para que puedas adquirirlo sin problema"
"RIN-127","MLM2081772081","13123734124","MRCOBRAMX","ANSWERED","Tendrás el rin delantero para la thunderstar 300 xl 2024?","2024-08-02T02:20:39.555-04:00","Hola buen día José, te atiende Víctor. Si es compatible con la thunderstar 300 xl, si tienes alguna otra duda estamos a tus ordenes."
"RIN-127","MLM2081772081","13121905346","MRCOBRAMX","ANSWERED","Tendrás ese mismo Rin pero para freno de balatas? Estoy buscando para la vento thunderstar 250 modelo 2019","2024-07-30T23:52:44.970-04:00","Hola Manuel, te atiende Ulises. Por el momento solo contamos con el rin que es para freno de disco, el que solicitas no lo tenemos disponible, lo sentimos."
"RIN-127","MLM2081772081","13120437914","MRCOBRAMX","ANSWERED","Buen día tendrá para la gts300?","2024-07-29T13:08:45.603-04:00","Lo siento, por el momento no tenemos disponible el rin solicitado, te lo debemos.."
"RIN-127","MLM2081772081","13106777927","MRCOBRAMX","ANSWERED","Viene con masa?","2024-07-13T15:08:29.757-04:00","Hola buen día Guillermo. Sí, el producto incluye la masa, puedes continuar con tu compra con total confianza."
"RIN-127","MLM2081772081","13104884444","MRCOBRAMX","ANSWERED","Viene con la masa, los baleros y los retenes de los baleros?","2024-07-10T18:57:59.013-04:00","Hola buen día Izcoatl. sí lo incluye, puedes continuar con tu compra con total confianza."
"RIN-127","MLM2081772081","13104104904","MRCOBRAMX","ANSWERED","No vendes rin sin rayos para ésas motos","2024-07-10T00:14:37.070-04:00","Por el momento no tengo disponible solo el aro, te lo debo.."
"RIN-127","MLM2081772081","13103606057","MRCOBRAMX","ANSWERED","También es de camara verdad?","2024-07-10T00:01:53.202-04:00","Hola Hector. Todos los rines de motos que son de rayos, se recomienda instalar la llanta con camara. Te funcionará excelente."
"RIN-127","MLM2007876511","13120772329","BEN10","ANSWERED","Es compatible con la thunderstar 300xl 2024?","2024-07-30T11:28:01.569-04:00","Buen dia, es compatible, saludos!"
"RIN-127","MLM2007876511","13118369458","BEN10","ANSWERED","Este Rin es para frenos de disco verdad","2024-07-26T11:59:21.683-04:00","Buen día, por supuesto, este rin es compatible con frenos de disco. ¡Estoy a tu disposición para cualquier otra pregunta que tengas! ¡Saludos!"
"RIN-127","MLM2007876511","13117585715","BEN10","ANSWERED","Estoy buscando el rin 17 pero la descripción dice 18","2024-07-26T02:00:25.256-04:00","Buen día, el producto es un rin de 17 pulgadas. ¡Estoy a tu disposición para cualquier otra pregunta que tengas! ¡Saludos!"
"RIN-127","MLM2007876511","13112389781","BEN10","ANSWERED","entonces no es el rin de las imagenes","2024-07-19T21:06:35.758-04:00","Buen día, sí, el producto incluye el rin de las imágenes. ¡Estoy a tu disposición para cualquier otra pregunta que tengas! ¡Saludos!"
"RIN-127","MLM2007876511","13112223507","BEN10","ANSWERED","Viene con gomas de impacto","2024-07-19T17:11:32.218-04:00","Buen día, el producto no incluye gomas de impacto, ya que este modelo es de birlos, saludos!"
"RIN-127","MLM2007876511","13102214325","BEN10","ANSWERED","Le quedaría a una rocketman Sport 250 (del 2020) con una llanta 130/70 - 17?","2024-07-08T15:25:52.932-04:00","Buen dia, es compatible, saludos!"
"RIN-127","MLM2007876511","13099170164","BEN10","ANSWERED","Compatible con ventó thunderstar 250cc 2022???","2024-07-04T09:11:33.027-04:00","Buen día, es compatible con la moto Ventó Thunderstar 250cc 2022, ¡saludos!"
"RIN-127","MLM2007876511","13087468244","BEN10","ANSWERED","Buen día es compatible con llanta 130/80/17. ??? es para una super 7 250 Rline.","2024-06-20T17:17:50.991-04:00","Buen día, es compatible con la llanta sin embargo el rin no es compatible con este modelo de motocicleta, saludos!"
"RIN-127","MLM2007876511","13079971123","BEN10","ANSWERED","Buen día, una pregunta, ese Rin tiene el acoplamiento para el disco de freno? Es para una tunderstar 2024","2024-06-12T14:29:36.300-04:00","Buen dia, por supuesto, es compatible, saludos!"
"RIN-127","MLM2007876511","13079764414","BEN10","ANSWERED","Hola !!! Para una llanta 130/70 - 17 le queda","2024-06-11T20:12:00.053-04:00","Buen dia, es compatible con llantas 130/70-17, saludos!"
"RIN-127","MLM2007876511","13045808873","BEN10","ANSWERED","Buen día. Este es compatible con una vento scorpion 200?","2024-05-04T11:06:51.092-04:00","Buen día, aun no confirmamos compatibilidad con la Vento Scorpion 200, te recomendaría revisar las medidas y número de birlos para disco de freno, saludos!"
"RIN-127","MLM2007876511","13040571449","BEN10","ANSWERED","Es 4.0?","2024-04-27T23:57:16.837-04:00","Buen dia, este rin es medida 3.0x17."
"RIN-127","MLM2007876511","13024305092","BEN10","ANSWERED","Buenas Tardes es compatible con la vento rocketman 250 2021. ?","2024-04-08T19:11:15.133-04:00","Buen dia, es compatible, saludos!"
"RIN-127","MLM2007876511","13022016833","BEN10","ANSWERED","COMPATIBLE CON SCREAMER 2022?","2024-04-06T12:53:24.862-04:00","Buen dia, es compatible, saludos!"
"RIN-127","MLM2007876511","13013994051","BEN10","ANSWERED","Es compatible con la vento rocketman 2019 250?","2024-03-27T09:00:04.554-04:00","Buen dia, es compatible, saludos!"
"RIN-127","MLM2007876511","13013195115","BEN10","ANSWERED","Hola, este rin ya viene con los radios ajustados y tensiónados?","2024-03-26T10:48:56.670-04:00","Buen dia, claro, te llega listo para instalar, saludos!"
"RIN-127","MLM2007876511","13009954753","BEN10","ANSWERED","Le queda una llanta ancha 170/60 17","2024-03-22T05:18:37.947-04:00","Buen dia, compatible, saludos!"
"RIN-127","MLM2007876511","13009849483","BEN10","ANSWERED","Es compatible para blackbird 250cc ?","2024-03-21T21:47:37.937-04:00","Buen día Efren, aun no confirmamos compatibilidad, te recomendamos revisar las medidas y numero de birlos para disco de freno, saludos!"
"RIN-127","MLM2007876511","13007050523","BEN10","ANSWERED","Buen día, es rin 18??","2024-03-19T01:07:52.527-04:00","Buen dia, este rin es 17"
"RIN-127","MLM2007876511","13005845751","BEN10","ANSWERED","No tienes para thiller 2022","2024-03-17T19:34:16.089-04:00","Buen día, por el momento no amigo, disculpa."
"RIN-127","MLM2007876511","13005984675","BEN10","ANSWERED","Le queda a la rocketman 250 2023","2024-03-17T23:04:50.169-04:00","Buen dia, es compatible, saludos!"
"RIN-127","MLM2007876511","13003359472","BEN10","ANSWERED","Hola si sirve para thunderstar 250 2023","2024-03-14T00:58:18.503-04:00","Buen dia, es compatible, saludos!"
"RIN-127","MLM2007876511","12999173199","BEN10","ANSWERED","No estoy preguntando la medida estoy preguntando el ancho del aro cuantas pulgadas tiene de ancho","2024-03-09T23:40:53.179-04:00","SON 3 PULGADAS DE ANCHO."
"RIN-127","MLM2007876511","12998755477","BEN10","ANSWERED","Hola que ancho tiene el aro","2024-03-09T12:14:38.910-04:00","El diámetro del aro es de 17"."
"RIN-127","MLM2007876511","12997559528","BEN10","ANSWERED","Buen día, solo para estar seguro, si tendrá disponible?","2024-03-07T13:55:42.595-04:00","Buen dia, claro, totalmente disponible para realizar envio!"
"RIN-127","MLM2007876511","12989954175","BEN10","ANSWERED","Es compatible para la vento thunderstar 2023 250","2024-02-28T14:19:12.455-04:00","Buen día, sí, es compatible con la Vento Thunderstar 2023 250. Saludos!"
"RIN-127","MLM2007876511","12989929135","BEN10","ANSWERED","Compatible con una thunderstar 2019?","2024-02-28T13:58:37.240-04:00","Buen dia si es compatible saludos!!!"
"RIN-127","MLM2007876511","12990161110","BEN10","ANSWERED","Viene como tal en la foto?, osea completo con la parte de en medio. Gracias!","2024-02-28T11:48:57.695-04:00","Sí, el producto se envía tal como se muestra en la foto, completo con la parte de en medio."
"RIN-127","MLM2007876511","12982442342","BEN10","ANSWERED","Buenas tardes, si es compatible con la rocketman racing 250cc 2022?","2024-02-19T19:33:40.663-04:00","Buen dia, es compatible, saludos!"
"RIN-127","MLM2007876511","12979322598","BEN10","ANSWERED","De casualidad sabe si la puedo poner en una veloci xeverus 250 2020? Quiero aumentar el número de birlos","2024-02-16T00:30:22.625-04:00","Buen dia, no es compatible amigo, te dejamos el rin compatible: https://articulo.mercadolibre.com.mx/MLM-2517520292-rin-trasero-veloci-xeverus-pro-xr2-reforzado-freno-disco-_JM"
"RIN-127","MLM2007876511","12978453339","BEN10","ANSWERED","Es compatible para vento rocketman motor250 2023?","2024-02-15T14:26:02.551-04:00","Buen dia, compatible, saludos!"
"RIN-127","MLM2007876511","12976603836","BEN10","ANSWERED","Buenas noches mi moto es una rocketman 250 sport 2022 quería saber si le es compatible este Rin trasero","2024-02-12T23:53:04.659-04:00","Buen día, es compatible, saludos!"
"RIN-127","MLM1916481395","13124694500","MOTOSYRVR","ANSWERED","Buen día, tendrán el disco para ese rin y habria posibilidad de que me lo envíen ya armado para solo poner la llanta","2024-08-03T11:26:00.465-04:00","Hola amigo! No lo tenemos ;("
"RIN-129","MLM2068106623","13085537152","EDDY","UNANSWERED","Buenas tardes tendrás un juego de rines de aspa para una Vento thunderstar","2024-06-18T16:31:20.186-04:00","No respondida"
"RIN-130","MLM2068106623","13085537152","EDDY","UNANSWERED","Buenas tardes tendrás un juego de rines de aspa para una Vento thunderstar","2024-06-18T16:31:20.186-04:00","No respondida"
"RIN-YBR-03","MLM3119879484","13142126237","MOTOMEX","ANSWERED","Que tal, es el par la publicación?","2024-08-24T22:18:51.959-04:00","El precio de $1,400.00 es por un solo producto. Cabe mencionar que el producto es un kit o un pack, por lo que solo incluye un rin de aluminio trasero negro para Yamaha Ybr-125 de 18". ¡Quedo a tu disposición para cualquier otra pregunta que puedas tener!"
"RIN-YBR-03","MLM3119879484","13135713032","MOTOMEX","ANSWERED","Buenos días,se puede usar sin cámara???","2024-08-16T10:44:27.413-04:00","BUEN DIA AMIGO , SI TIENES LLANTA SIN CAMARA SI!!"
"RIN-YBR-03","MLM1602572180","13143790242","MOTOM","ANSWERED","Es freno de tambor rin 18 Yamaha Yb 125","2024-08-26T14:38:33.967-04:00","Le comento que la pieza si es compatible con su unidad, de igual forma cualquier duda o comentario quedo a sus órdenes."
"RIN-YBR-03","MLM1602572180","13142777319","MOTOM","ANSWERED","Buenas noches mi moto es una YB 125 2018 le quedaría este rin?","2024-08-26T01:08:20.282-04:00","Hola buen día le atiende Arturo, que medida de rin trae su unidad y es de disco o de tambor el freno??cualquier duda o comentario quedo a sus órdenes."
"RIN-YBR-03","MLM1602572180","13139812413","MOTOM","ANSWERED","Le quedará una ybr 2019 y también le quedaría el porta balatas y el esprok de la. Cadena o hay que adaptarcelos","2024-08-22T00:03:18.284-04:00","Hola buen día le atiende Paul, verificando en mi catálogo de piezas el producto seleccionado de publicación si es compatible para ybr 126 2019, por aplicación y no se necesita adaptar ningún otro componente, de igual forma cualquier duda o comentario quedo a sus órdenes."
"RIN-YBR-03","MLM1602572180","13125857033","MOTOM","ANSWERED","Mi rin es de rayos de una yamaha ybr 2008 y quiero pi erle el.de aspas mi pregunta ta es,el porra balatas y el porra esprok le.quedan","2024-08-05T16:08:52.867-04:00","Hola buenas tardes solo podría indicarle compatibilidad mediante catalogo, para modificaciones no, una disculpa. cualquier otra duda quedo a la orden saludos."
"RIN-YBR-03","MLM1602572180","13125850831","MOTOM","ANSWERED","Es compatible con ybr2008,tengo mi rin de rayos y quiero el.de aspas pero.si le queda el porta balatas y el.porta esprok al de aspas","2024-08-05T16:02:45.296-04:00","Hola buenas tardes solo podria indicarle compatibilidad mediante catalogo, para modificaciones no, una disculpa. cualquier otra duda quedo a la orden saludos."
"RIN-YBR-03","MLM1602572180","13065560047","MOTOM","ANSWERED","Le queda a la Yamaha ybr 125g año 2012?","2024-05-27T13:24:53.860-04:00","Hola, buenas tardes, le comento que para el año que menciona ya no me marca compatibilidad pero le dejo la medida del rin para que pueda compararlo usted mismo, es 1.85 X 18"
"RIN-YBR-03","MLM1602572180","13043801716","MOTOM","ANSWERED","es solo quitar y poner o ay q compra otras cosas como portabalatas o el kip de estrop","2024-05-01T13:32:36.259-04:00","el rin ya viene listo para instalar, cualquier duda quedo a la orden saludos."
"RIN-YBR-03","MLM1602572180","13043801252","MOTOM","ANSWERED","es cumpatible para yamaha yb 125","2024-05-01T13:31:38.469-04:00","Hola buenas tardes le atiende Dalia, me podría indicar el año de su unidad, y la medida del rin que usa actualmente, al pendiente. saludos"
"RIN-YBR-03","MLM1602572180","12997664224","MOTOM","ANSWERED","Buenas tardes si le queda a la 2018 sin hacerle alguna adecuacion?","2024-03-07T15:35:33.508-04:00","Hola buen día le atiende Paul, verificando en mi catálogo de piezas el producto seleccionado de publicación si es compatible con su unidad, de igual forma cualquier duda o comentario quedo a sus órdenes."
"RIN-YBR-03","MLM1602572180","12983927181","MOTOM","ANSWERED","Entonces no le pongan que para ybr","2024-02-21T16:30:13.011-04:00","Es para la unidad YBR, solo que no es compatible con el año que usted me indico."
"RIN-YBR-03","MLM1602572180","12983887545","MOTOM","ANSWERED","Es compatible yb 125 2016","2024-02-21T15:52:30.262-04:00","Hola buenas tardes le atiende Paul, verificando en mi catálogo de piezas el producto seleccionado de publicación no es compatible con el año de su unidad, una disculpa. Cualquier duda o comentario quedo a sus órdenes."
"TAG-002","MLM1980009417","13151094803","DAPHELIOS","ANSWERED","Si es compatible con una ft 125 2009","2024-09-04T21:50:39.581-04:00","Hola. ¡Buen día! Si es compatible, y esta disponible para su compra. Saludos Te atendió: José RG."
"TAG-002","MLM1980009417","13151619442","DAPHELIOS","ANSWERED","Cuanto sale ya con envío","2024-09-04T21:48:05.529-04:00","Hola que tal, al momento que lo pones a tu carrito de compras sale cuanto te sale ya con el envió, quedamos al pendiente por cualquier duda. Te atendió: José RG."
"TAG-002","MLM1980009417","13138325596","DAPHELIOS","ANSWERED","El tapón de gasolina para Kurazai 125 año 2020 le queda para ese tanque","2024-08-19T21:14:01.125-04:00","Hola. ¡Buen día! Si es compatible, y esta disponible para su compra. Saludos Te atendió: José RG."
"TAG-002","MLM1980009417","13135434776","DAPHELIOS","ANSWERED","Disculpa buenas noches este tanque de la publicación será compatible para una moto kurazai 150 atom","2024-08-15T22:20:20.888-04:00","Hola. Lamentablemente no le queda. Una disculpa por el inconveniente. Saludos Te atendió: José RG."
"TAG-002","MLM1980009417","13129643136","DAPHELIOS","ANSWERED","Hola, las letras de ft125sport son calcomanías? De se puede retirar o está debajo del esmalte???","2024-08-08T23:01:08.123-04:00","Hola. Hasta donde tenemos entendido son calcomanías. ¡Saludos! Te atendió: Jonathan R."
"TAG-002","MLM1980009417","13123126328","DAPHELIOS","ANSWERED","Hola no alcanzo a distinguir si trae tapón el tanque ¿Si lo incluye?","2024-08-01T11:55:18.828-04:00","Hola!, Lamentablemente no lo incluye. ¡Saludos! Te atendió: Elena R."
"TAG-002","MLM1980009417","13109507277","DAPHELIOS","ANSWERED","Buenas tardes, no incluye tapón?","2024-07-16T19:51:29.534-04:00","Hola. ¿Qué tal? El producto te llega tal cual se muestra en las imágenes. Quedamos al pendiente de cualquier otra duda. ¡Saludos! Te atendió: Jonathan R."
"TAG-002","MLM1980009417","13051775611","DAPHELIOS","ANSWERED","Buenas días Le queda a la ft 125 2022","2024-05-11T12:21:35.984-04:00","Hola. Lamentablemente no le queda por los años. Una disculpa por el inconveniente. Saludos Te atendió: José RG."
"TAG-002","MLM1980009417","13049001318","DAPHELIOS","ANSWERED","Hola para una moto curazai atom 150 es compatible o tendrás tanques de ese modelo??","2024-05-07T16:19:15.426-04:00","Hola. ¡Buen día! Lamentablemente aun no manejamos la pieza que solicita. ¡Saludos! Te atendió: Jonathan R."
"TAG-002","MLM1980009417","13018048625","DAPHELIOS","ANSWERED","Buenas noches tiene más fotos de la parte que enbona en las gomas de adelante.!!??","2024-04-01T23:53:00.303-04:00","Hola. De momento son las únicas fotos que tenemos. ¡Saludos! Te atendió: Jonathan R."
"TAG-002","MLM1980009417","12995798445","DAPHELIOS","ANSWERED","Le queda a una DT150 2022? Y de cuantos litros es?","2024-03-06T08:11:21.172-04:00","Hola. Lamentablemente no le queda. Una disculpa por el inconveniente. Saludos"
"TAG-002","MLM1980009417","12990866379","DAPHELIOS","ANSWERED","Hola le queda a una 150 clásica mod 2019?","2024-02-29T13:12:15.077-04:00","Hola. Lamentablemente no le queda y aun no lo manejamos, una disculpa! ¡Saludos! Te atendió: Fernando."
"TAG-002","MLM2630714480","13153487185","MOTOEMPIRE","ANSWERED","Es compatible con la moto Italika 125 clásica?","2024-09-08T14:25:09.120-04:00","que año ?"
"TAG-002","MLM2630714480","13115692860","MOTOEMPIRE","ANSWERED","Lo tienes en color rojo","2024-07-23T14:09:38.008-04:00","No, el producto solo esta disponible así como en la amaguen."
"TAG-002","MLM1839840636","13123215917","SUPERMOTO","ANSWERED","es compatible con la ft 125 normal?","2024-08-02T02:05:05.511-04:00","Buen dia, si le queda, esperamos tu compra ¡Te saluda supermoto!"
"TAG-002","MLM1839840636","13114211188","SUPERMOTO","ANSWERED","Es genérico el tanque?","2024-07-22T03:23:15.323-04:00","El tanque de gasolina que ofrecemos no es genérico, es específicamente para el modelo Tanque Gasolina Negro It Ft 125 Clasica (12-16) /Kurazai Cla. de la marca Roda. ¡Estoy a tu disposición para cualquier otra pregunta que tengas! ¡Saludos!"
"TAG-002","MLM1839840636","13096219017","SUPERMOTO","ANSWERED","Vende por separado el tapón ?","2024-07-01T18:59:22.240-04:00","Claro, si obed Te comparto la liga de nuestro producto: https://articulo.mercadolibre.com.mx/MLM-956249257-tapon-tanque-gasolina-set-it-ft-125-12-16-vn-xpress-150-_JM"
"TAG-002","MLM1839840636","13096558202","SUPERMOTO","ANSWERED","Viene con tapón ?","2024-07-01T16:29:52.026-04:00","Hola Obed, no, únicamente es el cascaron del tanque, por llamarlo de una forma"
"TAG-002","MLM1839840636","13058958518","SUPERMOTO","ANSWERED","Le queda a la kurazay clásica 125 2019? ?","2024-05-19T09:06:41.455-04:00","Hola, ¡Gracias por tu pregunta! Sí, el tanque de gasolina negro Roda es compatible con la Kurazai Clásica 125 de los años 2010 a 2019. ¿Hay algo más en lo que pueda ayudarte? ¡Estoy aquí para asistirte!"
"TAG-002","MLM1839840636","13049704756","SUPERMOTO","ANSWERED","Le queda a una kurazai Atom 150?","2024-05-08T12:02:55.988-04:00","Hola, lamentablemente no es compatible con la moto Kurazai Atómica 150. Estamos a la orden a cualquier otra pregunta. ¡Saludos!"
"TAG-002","MLM1839840636","13048220852","SUPERMOTO","ANSWERED","Hola ¿Le quedará a una veloci boxter 150rs?","2024-05-06T20:03:00.357-04:00","Hola, lamentablemente no es compatible con una Veloci Boxter 150rs. ¿Puedo ayudarte con alguna otra pregunta? ¡Estoy aquí para ayudarte!"
"TAG-002","MLM1839840636","13015380161","SUPERMOTO","ANSWERED","Hola le quedará a la ft 125 clásica del año 2014","2024-03-28T22:11:06.020-04:00","Hola Miguel, una disculpa por la demora, si claro le queda a la 2014"
"TAG-002","MLM1839840636","13014639661","SUPERMOTO","ANSWERED","Hola no le queda a la Italika ft150 ts 2017","2024-03-27T21:50:55.540-04:00","Hola, lamentablemente no es compatible con el modelo solicitado. Cualquier otra duda estamos a la orden, ¡Te saluda supermoto! :)"
"TAG-002","MLM1839840636","13013840044","SUPERMOTO","ANSWERED","Hola le queda a una kurazai classic 2022?","2024-03-26T14:18:59.026-04:00","tenemos el dato que solo hasta 2019 amigo. Veo que ya lo adquiriste, cualquier cosa nos avisas"
"TAG-002","MLM1839840636","13008054243","SUPERMOTO","ANSWERED","Le quedará a la ft 150 grafito?","2024-03-20T02:26:17.539-04:00","Hola, lamentablemente no es compatible con el modelo solicitado. Cualquier otra duda estamos a la orden, ¡Te saluda supermoto! :)"
"TAG-002","MLM1839840636","12989222867","SUPERMOTO","ANSWERED","Hola buenas tardes, disculpe, le quedará o será compatible con la moto kurasai atómica 150?","2024-02-27T19:07:48.797-04:00","Hola, lamentablemente no es compatible con la moto Kurasai Atómica 150. Estamos a la orden a cualquier otra pregunta. ¡Saludos!"
"TAG-002","MLM1839840636","12984501220","SUPERMOTO","ANSWERED","Le quedará ala classic 125 de Kurazai 2018","2024-02-21T20:07:45.659-04:00","Hola, lamentablemente no es compatible con el modelo solicitado. Cualquier otra duda estamos a la orden, ¡Te saluda supermoto! :)"
"TAG-002","MLM3119288002","13136275917","MR","ANSWERED","Hola buenas tardes si es compatible el tanque con una Italika ft 125 modelo 2016","2024-08-17T20:44:13.034-04:00","Hola amigo, sí, el tanque de gasolina es compatible con el modelo Italika FT125 Sport. ¡Esperamos tu compra!"
"TAG-002","MLM3119288002","13120884810","MR","ANSWERED","Lo quiero para una Italika ft125 sport 2014 si le queda?","2024-07-29T20:50:54.274-04:00","Hola amigo, sí, el tanque de gasolina es compatible con el modelo Italika FT125 Sport. ¡Esperamos tu compra!"
"TAG-002","MLM3119288002","13103902875","MR","ANSWERED","¿Cuenta con tapón?","2024-07-10T11:15:28.536-04:00","Hola amigo no lo siento solo es el tanque"
"TAG-002","MLM3119288002","13083291018","MR","ANSWERED","Es compatible con el modelo 2012?","2024-06-15T21:58:37.358-04:00","Hola amigo si le queda esperamos tu compra"
"TAG-014","MLM1394047633","13142882502","RACINGSTORE","ANSWERED","Que queda a una ft 180 2013 y viene con las gomas o hules?","2024-08-25T12:54:48.558-04:00","No amigo sin ninguno"
"TAG-014","MLM1394047633","13127253639","RACINGSTORE","ANSWERED","Le ase a una ft180 2013","2024-08-07T00:44:39.224-04:00","Si amigo"
"TAG-014","MLM1394047633","13116433739","RACINGSTORE","ANSWERED","Es compatible con una ft180 ts 2021?","2024-07-24T18:43:37.274-04:00","pata ts se recomienda que verifique si e similar a su muestra"
"TAG-014","MLM1394047633","13114262908","RACINGSTORE","ANSWERED","Le queda a la ft 200 2014 grafito","2024-07-22T07:58:06.990-04:00","No amigo"
"TAG-014","MLM1394047633","13109557173","RACINGSTORE","ANSWERED","Le queda a una Yamaha yb 2009?","2024-07-16T20:43:44.864-04:00","no amigo"
"TAG-014","MLM1394047633","13103603143","RACINGSTORE","ANSWERED","Hola es compatible con una ft 180 ts 2022?","2024-07-09T23:53:40.061-04:00","no amigo, es diferente"
"TAG-014","MLM1394047633","13084820672","RACINGSTORE","ANSWERED","Cuentas con tapón y flotador","2024-06-17T21:59:15.585-04:00","Hola, buen día Su venta es individual y si lo manejamos, sin embargo no lo tenemos por el momento Gracias por preguntar."
"TAG-014","MLM1394047633","13084318045","RACINGSTORE","ANSWERED","Es compatible para la FT180 roja negro año 2017","2024-06-17T21:32:02.625-04:00","Hola, buen día Si amigo Gracias por preguntar."
"TAG-014","MLM1394047633","13060398346","RACINGSTORE","ANSWERED","Le quedara a una italika ft 180 modelo 2018","2024-05-20T20:00:13.416-04:00","Hola, buen día si amigo Gracias por preguntar."
"TAG-021","MLM2716405366","13154570976","MR","ANSWERED","Y si es compatible con la dm 150 azul 2023","2024-09-09T10:59:07.096-04:00","Hola buen día, sí, el producto es compatible con la DM 150 azul 2023. Esperamos su compra, gracias!"
"TAG-021","MLM2716405366","13153592335","MR","ANSWERED","Hola quisiera ver si trae flotador y llave de gasolina y si el producto es nuevo y si le queda ala DM 150 azul 2023","2024-09-08T17:46:34.773-04:00","Hola buen día no incluye ningún accesorio, solo se envía el puro tanque."
"TAG-021","MLM2716405366","13147733296","MR","ANSWERED","Le queda a la dm 150 gris azul 2021","2024-08-30T23:21:23.190-04:00","No, el producto DM 150 gris azul 2021 no está disponible actualmente. El producto disponible es el Tanque Combustible Negro Para Moto Italika DM-150."
"TAG-021","MLM2716405366","13119065110","MR","ANSWERED","Le quedan a la dm 150 gris 2024","2024-07-27T11:26:51.259-04:00","HOLA BUEN DIA, SI ES COMPATIBLE."
"TAG-021","MLM2716405366","13075605882","MR","ANSWERED","Le queda a una xtz 125","2024-06-07T03:15:09.151-04:00","Buen día, no tengo el dato de que sea compatible con ese modelo, pero puede hacer el intento de compra para ver si le queda."
"TAG-021","MLM2716405366","13068536864","MR","ANSWERED","Ya viene con el flotador","2024-05-30T05:53:06.867-04:00","Buen dia, no lo incluye amigo."
"TAG-021","MLM2716405366","13059870516","MR","ANSWERED","Entonces si o no es compatible","2024-05-20T11:59:04.463-04:00","Buen día, si le es compatible. Esperamos su compra, gracias!"
"TAG-021","MLM2716405366","13059328906","MR","ANSWERED","Para la dm 2023 azul es compatible","2024-05-19T18:54:55.177-04:00","TAG-055"
"TAG-021","MLM2716405366","13056774094","MR","ANSWERED","Le queda a la honda XR150?","2024-05-16T12:53:40.999-04:00","Buen día, no tengo el dato de que sea compatible con ese modelo, pero puede hacer el intento de compra para ver si le queda."
"TAG-021","MLM2716405366","13048994084","MR","ANSWERED","Le queda ala dm 150 2015","2024-05-07T16:11:07.759-04:00","Buen día, no tengo el dato de que sea compatible con ese año, pero puede hacer el intento de compra para ver si le queda."
"TAG-021","MLM2716405366","13034922699","MR","ANSWERED","Le queda a la de Dm roja 2019","2024-04-21T15:37:44.461-04:00","Buen día, si le es compatible. Esperamos su compra, gracias!"
"TAG-021","MLM2716405366","13018371076","MR","ANSWERED","Le queda ala 2017 amarilla ?","2024-04-01T20:48:49.635-04:00","Hola amigo, no cuento con el dato que le sea compatible pero puedes hacer el intento de realizar la compra y ver si es compatible"
"TAG-021","MLM2716405366","13001687465","MR","ANSWERED","Le queda a la Dm150 roja 2018?","2024-03-12T18:52:16.083-04:00","Hola amigo si le queda a su moto"
"TAG-021","MLM2016993447","13110216066","TIENDAONLINE","ANSWERED","Compatible para dm 150 2023?","2024-07-17T02:07:27.031-04:00","Si no es sport si le queda amigo"
"TAG-021","MLM1969842009","13110215438","UNICORMOTO","ANSWERED","Compatible con dm 2023?","2024-07-17T02:10:01.952-04:00","Buen día, el tanque de gasolina es compatible con el modelo DM 2023. ¡Esperamos su compra!"
"TAG-021","MLM1969842009","13018373744","UNICORMOTO","ANSWERED","Le queda ala 2017 amarilla ?","2024-04-01T20:50:39.460-04:00","Buen dia, si es compatible, esperamos sus compra."
"TAG-021","MLM1969842009","12986114349","UNICORMOTO","ANSWERED","Para una DM 150 2019 sirve ?","2024-02-24T01:09:05.556-04:00","Hola amigo si le queda a su moto"
"TAG-023","MLM2592810374","13141227553","CHUSA","ANSWERED","Es nueva ?","2024-08-23T15:29:35.917-04:00","Sí, el producto es nuevo."
